word,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
through,-0.12814474,0.010575377,-0.040212017,-0.003340689,-0.028860364,-0.23902752,0.20662035,0.3595033,-0.29075673,-0.08203198,-0.045285124,-0.38480556,-0.00835834,-0.029255252,0.044451945,-0.13827625,0.22476043,-0.1530708,-0.024218693,-0.38176155,0.17295666,0.121230185,0.33183748,-0.097983785,-0.11815728,-0.02379229,-0.19198129,0.08713772,-0.10234426,-0.1061782,0.30595183,-0.018115949,0.17861888,-0.12458635,0.0030941123,0.2848596,0.16126145,-0.25018036,-0.3096673,-0.28158116,-0.021266751,-0.29746872,0.012488086,0.097920835,0.20620228,-0.04851341,-0.04738175,-0.08980248,-0.0030924503,0.081991,0.023108147,-0.13057452,0.048437733,0.077944346,-0.322421,0.07579482,0.0493331,0.13408189,-0.23327501,0.10984938,-0.04886645,0.058654983,0.064151295,0.115179144,-0.1306513,0.23211129,0.025836153,0.11664622,-0.23990645,0.20825331,0.06953182,0.09831162,0.12922694,0.14232336,0.27091682,0.08475573,0.099146016,-0.011061721,-0.27568117,0.096408956,-0.033802204,-0.038259063,-0.15670815,0.05238794,-0.15143591,-0.029672418,0.062369574,0.15761705,0.114145525,0.027402172,0.2950115,-0.007463209,-0.019607332,0.0449895,0.3935353,0.14432536,0.17879467,-0.35177448,0.123453155,0.07634535
garden,-0.12323589,0.019688454,-0.04135655,-0.0063125947,-0.03229178,-0.23626399,0.19712034,0.3429111,-0.2628128,-0.06993718,-0.03862775,-0.3594386,-0.0078005055,-0.034837365,0.05580047,-0.13053285,0.20828669,-0.1335426,-0.028183235,-0.35965705,0.1586661,0.10946337,0.32209903,-0.08843803,-0.116571166,-0.014324522,-0.16846146,0.08001576,-0.094614126,-0.10276938,0.29871503,-0.023557112,0.17719747,-0.12340946,-0.009061359,0.27840418,0.15583713,-0.24953356,-0.2887711,-0.2687886,-0.010888366,-0.2724931,-0.0073824883,0.100624025,0.20636787,-0.05186894,-0.043416943,-0.0991975,-0.011786561,0.09416702,0.023680046,-0.110115804,0.051646642,0.070246175,-0.31008384,0.062496696,0.03876789,0.13007681,-0.22710504,0.10909626,-0.051744692,0.04177472,0.06489936,0.11184849,-0.13163221,0.21231695,0.023495533,0.094117306,-0.22243145,0.18868336,0.06413405,0.099797346,0.1334183,0.14242156,0.2539982,0.09776225,0.095376484,-0.0142801395,-0.254854,0.08386495,-0.039012335,-0.028907865,-0.16557534,0.05105826,-0.15363187,-0.041370023,0.061043024,0.15706514,0.1008918,0.040620644,0.27597305,0.0036366119,-0.015507582,0.026945986,0.37181848,0.14381753,0.17702907,-0.31986144,0.10642851,0.06764185
am,-0.13989477,0.007921854,-0.06013806,-0.019665733,-0.024121087,-0.25901592,0.22469814,0.36096993,-0.29984146,-0.09030605,-0.03914462,-0.38593477,-0.009341828,-0.036708422,0.0578185,-0.14035133,0.22430047,-0.15814185,-0.045961704,-0.39746973,0.17313233,0.119572565,0.35693306,-0.1149316,-0.121462114,-0.019474966,-0.19261833,0.08316949,-0.10202623,-0.11293282,0.3228618,-0.026730916,0.18966638,-0.1359732,-0.0070019257,0.3144772,0.16548066,-0.27310985,-0.3297685,-0.30328456,-0.010074551,-0.31034255,0.005895138,0.099699475,0.23103324,-0.06361465,-0.037485916,-0.09831368,-0.0058799325,0.092591725,0.021660982,-0.13546003,0.046531495,0.06395624,-0.35419196,0.070804104,0.061027814,0.143895,-0.23235339,0.115269236,-0.045320783,0.057909947,0.051699024,0.104203515,-0.14958847,0.23220009,0.019396938,0.11580767,-0.23861986,0.21545519,0.0688836,0.095457986,0.13661924,0.14782892,0.2914629,0.09200006,0.10985138,-0.014757866,-0.2856068,0.09243853,-0.02646757,-0.036664385,-0.17129149,0.06146797,-0.15920603,-0.04068726,0.08392895,0.17959572,0.115684845,0.03770191,0.3007685,-0.00756685,-0.026832417,0.036885466,0.41371417,0.15983902,0.19167028,-0.37041128,0.12210894,0.091940716
give,-0.09650955,0.00046681435,-0.038435534,-0.0100997,-0.013650883,-0.16696219,0.13812506,0.22476478,-0.18322112,-0.050688807,-0.022912428,-0.23408678,-0.00072943687,-0.010276726,0.031764496,-0.092624284,0.14295329,-0.10440979,-0.017415114,-0.24993818,0.1169703,0.08282208,0.22479117,-0.061579235,-0.080799714,-0.014412053,-0.12097535,0.044941057,-0.07233659,-0.05689258,0.20865278,-0.02541432,0.12501076,-0.091367535,0.0012199478,0.18726328,0.09135504,-0.16774356,-0.19263431,-0.19294977,-0.009459694,-0.1882178,0.00052452734,0.060149293,0.14205863,-0.042006645,-0.0309782,-0.059833005,-0.0026093267,0.0671643,0.015797265,-0.08048008,0.024750568,0.049417295,-0.22374715,0.055735532,0.024545945,0.07232853,-0.14140919,0.059825454,-0.035196185,0.03519238,0.031454086,0.060809,-0.08931863,0.13684031,0.010467686,0.06784683,-0.14368734,0.12919825,0.058245577,0.07170949,0.0881738,0.09621266,0.17074832,0.059759006,0.06455157,-0.019115256,-0.18858084,0.050974935,-0.012755592,-0.0205005,-0.100042745,0.033706885,-0.093025625,-0.03523533,0.046959836,0.1158221,0.063233204,0.032909364,0.17991751,0.0015385572,-0.015961144,0.017750993,0.24820876,0.09261945,0.12731758,-0.2296166,0.08556616,0.056045096
high,-0.133411,0.01908282,-0.052915063,-0.016637921,-0.028389556,-0.254464,0.21929331,0.37129676,-0.31349227,-0.097318225,-0.050928786,-0.40454903,-0.012024946,-0.03793031,0.048100345,-0.15276083,0.2192002,-0.16754751,-0.04094123,-0.40989265,0.19986284,0.12961248,0.34609827,-0.097458094,-0.1224316,-0.021545466,-0.20141885,0.085079126,-0.10942653,-0.115484215,0.32043478,-0.017456781,0.18906608,-0.13251914,0.0025797964,0.2995837,0.1673505,-0.26875666,-0.33351856,-0.30941173,-0.002961666,-0.31851164,-0.0015792844,0.0941403,0.23085178,-0.07105095,-0.04973771,-0.10626743,-0.0007249013,0.11096022,0.02776493,-0.1380679,0.0673606,0.084640175,-0.34975678,0.08379786,0.048026487,0.14543885,-0.24626051,0.10784069,-0.053298008,0.060499415,0.056753807,0.10699897,-0.14732797,0.2328609,0.022048403,0.12285189,-0.2546176,0.20791563,0.074775964,0.10506435,0.14896911,0.14276168,0.27879986,0.09387461,0.10089736,-0.006919955,-0.30210346,0.09723403,-0.031215597,-0.047919817,-0.18699628,0.055016555,-0.17404261,-0.045687128,0.063744,0.17212999,0.111398965,0.04472189,0.30192685,0.005259241,-0.02373613,0.038517863,0.41383997,0.15083866,0.19687434,-0.36886194,0.118190184,0.09607057
ran,-0.122062385,0.007235477,-0.03594627,-0.013755961,-0.0374303,-0.23321788,0.19950452,0.3286802,-0.26206145,-0.06934027,-0.03882799,-0.3438299,-0.009879183,-0.019596051,0.049071655,-0.13355118,0.2098679,-0.14694996,-0.03449396,-0.35776272,0.17495677,0.11662679,0.31040886,-0.090299025,-0.106074885,-0.012674856,-0.1695325,0.069183424,-0.09668399,-0.10415843,0.2861472,-0.03228504,0.16539432,-0.11203944,-0.016316501,0.27292547,0.14516433,-0.23133387,-0.28186604,-0.2696586,-0.020379592,-0.27848828,-0.0067288284,0.081699245,0.19956285,-0.06298255,-0.044329587,-0.08163039,0.0048460504,0.08294827,0.023777192,-0.11654593,0.06390736,0.06770377,-0.30144152,0.063605286,0.035950635,0.11535855,-0.20735197,0.088461936,-0.04543796,0.044666465,0.05688056,0.107343785,-0.13025865,0.2187566,0.008267957,0.10457014,-0.22035594,0.18071765,0.076627955,0.08943704,0.1357364,0.11977476,0.24372976,0.08150068,0.09318243,-0.012728896,-0.26431665,0.092081286,-0.03939364,-0.028809998,-0.16389383,0.053214166,-0.14641905,-0.04221485,0.06161323,0.16013615,0.100081965,0.032904755,0.26293626,-0.000818485,0.00035986173,0.03282571,0.3766994,0.14819127,0.18376051,-0.32920617,0.11602928,0.08166209
mad,-0.13683282,0.00084130105,-0.059811864,-0.005800516,-0.024190346,-0.263905,0.20385754,0.3619791,-0.3115603,-0.066367075,-0.04905858,-0.38984805,-0.015923059,-0.033970684,0.06004614,-0.13067476,0.22811249,-0.17068298,-0.028663782,-0.42497948,0.18589458,0.13219693,0.36471468,-0.11831723,-0.14071395,-0.017703237,-0.20330617,0.08111703,-0.098142065,-0.101040974,0.32617038,-0.023100236,0.1988889,-0.13115354,-0.0040697907,0.31754765,0.14020276,-0.27954304,-0.33145604,-0.30210593,-0.010757099,-0.29823962,0.010690196,0.11363165,0.23867713,-0.066370584,-0.03978183,-0.10429977,-0.0040985346,0.106632695,0.012942992,-0.12257582,0.03263638,0.071607135,-0.34092298,0.08309201,0.05080024,0.14926748,-0.24091768,0.12161912,-0.054971885,0.050059017,0.05699211,0.11637619,-0.14699334,0.2375891,0.0291447,0.12143362,-0.23949452,0.22958678,0.0654227,0.10398896,0.13793993,0.16631693,0.28960547,0.08024203,0.09932902,-0.016596206,-0.2892075,0.085043654,-0.02808002,-0.030447867,-0.17126791,0.066309415,-0.16842192,-0.04416617,0.07432762,0.18053855,0.12347131,0.029494468,0.31407222,0.0046073515,-0.023682706,0.04655925,0.42557964,0.1637715,0.20967565,-0.37402356,0.115093015,0.07913269
hastily,-0.117850706,0.012195895,-0.050097458,-0.0024058027,-0.027275544,-0.21498553,0.17538308,0.30445516,-0.2443943,-0.0682325,-0.043293074,-0.336919,-0.01316235,-0.033983827,0.04295271,-0.121023595,0.18762329,-0.13585128,-0.031666208,-0.33946797,0.14895876,0.11043933,0.292692,-0.09255162,-0.115417086,-0.016637996,-0.17376919,0.06219897,-0.09230531,-0.08236578,0.26050732,-0.025888389,0.1658666,-0.111008964,-0.013162427,0.25665438,0.12993424,-0.23364003,-0.27324286,-0.24951571,-0.001109445,-0.25036672,0.011930838,0.094221495,0.1833303,-0.056985695,-0.033384427,-0.08697561,-0.00850049,0.08468653,0.011983218,-0.10763589,0.05174864,0.064926244,-0.2896104,0.06262293,0.043494094,0.112259395,-0.1945614,0.08955156,-0.043544795,0.042701773,0.042065382,0.097008124,-0.12386964,0.20041658,0.008565926,0.09862274,-0.19783653,0.18182357,0.06952814,0.086231,0.1304278,0.12807359,0.23708448,0.07612226,0.088518634,-0.01843275,-0.25123316,0.07756569,-0.035295498,-0.03843856,-0.14528827,0.050699163,-0.14119603,-0.04646877,0.06615313,0.15290074,0.09087279,0.03643875,0.25179684,-0.0053330255,-0.019007,0.029366123,0.34294155,0.13557623,0.16666344,-0.31487373,0.107608244,0.068248205
people,-0.12118754,0.018301364,-0.054524742,-0.019243816,-0.03972283,-0.21295877,0.18113373,0.31886888,-0.25347114,-0.080756925,-0.026310924,-0.3447492,-0.004225254,-0.031308636,0.04120761,-0.12259672,0.19266044,-0.12759879,-0.02536733,-0.33742878,0.16499206,0.100242876,0.305781,-0.082758576,-0.10789372,-0.014530031,-0.16744271,0.06330236,-0.08836066,-0.09632908,0.2709598,-0.030321483,0.14917082,-0.10803037,0.0027547188,0.26218748,0.14942198,-0.22050682,-0.26866895,-0.2590937,-0.014942791,-0.2538055,-0.0034078262,0.088961065,0.19649561,-0.056342375,-0.027410654,-0.08711693,-0.005486351,0.075013444,0.016926818,-0.10055318,0.051168848,0.061283145,-0.29688606,0.06794109,0.050437953,0.11498132,-0.21463086,0.103520125,-0.04017366,0.048149727,0.058729086,0.09376173,-0.11843151,0.19741093,0.004564129,0.092102535,-0.20374292,0.17957012,0.072216,0.09854701,0.11723436,0.11742528,0.24339321,0.091722526,0.094644874,-0.008148158,-0.25889984,0.07785944,-0.025189357,-0.03527352,-0.14630902,0.054395698,-0.13696782,-0.041545827,0.060746312,0.15350677,0.0934995,0.03466627,0.2674056,0.006048542,-0.011888583,0.04476435,0.3650762,0.13205332,0.16766638,-0.31256962,0.11082692,0.07413932
doesn,-0.12635216,0.01644481,-0.043884486,1.5205282e-05,-0.038803153,-0.24326266,0.19173501,0.3472775,-0.27146578,-0.07002982,-0.035447784,-0.35567343,-0.012745766,-0.017223231,0.037467442,-0.1382967,0.21116896,-0.15733731,-0.027105022,-0.37202126,0.17919086,0.12913172,0.3156647,-0.10691024,-0.12850028,-0.027328316,-0.16847338,0.08225818,-0.09124704,-0.095062464,0.30551013,-0.024678258,0.16483107,-0.11174648,-0.0135432705,0.2896976,0.14764777,-0.25681245,-0.3040831,-0.27000916,-0.0010186458,-0.28246108,-0.004978966,0.08953908,0.20390515,-0.061938066,-0.030628312,-0.099990115,0.0017877844,0.09499929,0.017106567,-0.11812502,0.0551823,0.06246329,-0.3156533,0.082791544,0.05451504,0.10966613,-0.21048208,0.08940154,-0.053877566,0.05015712,0.055599142,0.098218516,-0.12516247,0.21241249,0.012839007,0.10759732,-0.2176662,0.19931501,0.06479683,0.09833196,0.12054475,0.14187065,0.26846585,0.07856248,0.09140622,-0.018301817,-0.26463893,0.0887265,-0.030950872,-0.030955257,-0.16542645,0.062169764,-0.13723378,-0.046746098,0.05515378,0.15759166,0.11039453,0.043961313,0.26610318,-0.00421494,-0.014066813,0.031894308,0.3783885,0.14124951,0.17519078,-0.33868977,0.119458236,0.07996037
because,-0.12299175,0.020761788,-0.038739815,0.0003768826,-0.036760263,-0.23305742,0.19687429,0.34748015,-0.26357254,-0.07985993,-0.032415364,-0.35761124,-0.0018486275,-0.027231187,0.047031738,-0.1330354,0.20412819,-0.15062663,-0.038586117,-0.36450508,0.16845453,0.110613205,0.31633973,-0.092503235,-0.12355882,-0.0149246445,-0.1804923,0.07494923,-0.08896315,-0.101782955,0.29510632,-0.024718976,0.17586689,-0.12652685,-0.00970515,0.28659567,0.14305894,-0.24965172,-0.2855479,-0.2725034,-0.018452296,-0.27233687,-0.0065283985,0.090992406,0.21286327,-0.055075888,-0.030363156,-0.08116356,-0.010701083,0.09581763,0.016990412,-0.10548985,0.05034672,0.07145186,-0.3242359,0.08285988,0.0426285,0.12524007,-0.21412809,0.09817472,-0.051838774,0.05502543,0.055275526,0.10243308,-0.13758901,0.21433389,0.014928717,0.111197636,-0.22126994,0.2017399,0.061019618,0.098346,0.1249601,0.12773603,0.26990256,0.0979412,0.09124474,-0.02059611,-0.26794595,0.08274101,-0.027508182,-0.024671577,-0.1502641,0.05760883,-0.15706328,-0.049465634,0.05188685,0.1545211,0.092717096,0.034339115,0.2748834,0.004460726,-0.00732054,0.041298877,0.3881622,0.13618805,0.18351632,-0.3308186,0.10138556,0.071379885
united,-0.046145137,0.013714937,-0.020635597,-0.0039944486,-0.017176408,-0.09064668,0.082471676,0.14712371,-0.11015505,-0.02852111,-0.01011466,-0.1514891,-0.0063280775,-0.015316524,0.023391167,-0.06075132,0.077333875,-0.056409236,-0.014265396,-0.15361997,0.07994788,0.039565794,0.1365049,-0.045896627,-0.059934292,0.0021592574,-0.08217886,0.03782956,-0.04471191,-0.03362987,0.13144884,-0.016103387,0.07829405,-0.0563173,-0.004869652,0.11013369,0.064077236,-0.09689965,-0.11796534,-0.11020238,-0.013604439,-0.121317826,0.005858596,0.04568964,0.09370965,-0.024906386,-0.01164439,-0.028252807,-0.0073874188,0.031078553,1.6646438e-05,-0.0447018,0.011658781,0.024709545,-0.13153748,0.03685308,0.013075288,0.052926183,-0.08084231,0.036128085,-0.019389736,0.025662968,0.016786028,0.045929637,-0.061070062,0.08901117,0.006834187,0.034293093,-0.08984473,0.07289091,0.029417276,0.049350087,0.05342119,0.05730329,0.1116393,0.030880986,0.03892646,-0.01018619,-0.110759534,0.029921647,-0.0074404725,-0.019456256,-0.05893034,0.02548436,-0.06102373,-0.015248198,0.01520261,0.07446136,0.04768101,0.0074301395,0.122600585,0.0053468156,-0.0032337161,0.01989915,0.1670691,0.0689175,0.079777256,-0.13961141,0.05483062,0.03353013
called,-0.11947348,0.010631321,-0.041962806,-0.0031143124,-0.030119779,-0.22144581,0.20556325,0.33219454,-0.27346033,-0.0850013,-0.025877826,-0.34814698,-0.004900616,-0.01656978,0.050884355,-0.13537686,0.21018593,-0.14644176,-0.027724572,-0.35732308,0.17025107,0.11860691,0.31271666,-0.08497686,-0.11674089,-0.015311479,-0.17187141,0.069404915,-0.09263579,-0.08976053,0.28315455,-0.019524993,0.16703247,-0.1230346,-0.0026226304,0.26349884,0.14627416,-0.24420603,-0.28281912,-0.26864263,-0.004802788,-0.28257537,-0.0026695416,0.0863472,0.20161131,-0.06190331,-0.025563756,-0.083218664,0.0022669642,0.08481672,0.0150630195,-0.11751758,0.0481853,0.07075338,-0.30194572,0.06964401,0.033635672,0.11289672,-0.22079538,0.10818635,-0.04134475,0.048424073,0.06827491,0.09523451,-0.12631719,0.2020927,0.016258806,0.101905644,-0.21269605,0.17889903,0.07224865,0.09856018,0.12958765,0.13719332,0.25239837,0.08103416,0.09455993,-0.008562287,-0.27090943,0.080172315,-0.026221741,-0.028055916,-0.14757147,0.060943246,-0.15090977,-0.02871912,0.06670478,0.15986422,0.10212647,0.03646998,0.26242825,-0.0031655119,-0.01199864,0.031452075,0.36505687,0.13737239,0.16777126,-0.3250717,0.11538053,0.07587236
arm,-0.10725623,0.0130791785,-0.04929299,-0.00062558637,-0.02816253,-0.2082577,0.16828005,0.30010268,-0.2322513,-0.0709261,-0.0356785,-0.3099046,-0.008551913,-0.012254666,0.03342544,-0.109997496,0.1829964,-0.124555826,-0.034130502,-0.32706454,0.14993672,0.088533126,0.28320682,-0.08816712,-0.10067377,-0.012384259,-0.14839172,0.0698593,-0.086903304,-0.08326327,0.25209478,-0.027587542,0.14653954,-0.10588494,0.006103959,0.23501734,0.13725159,-0.20445336,-0.2521695,-0.2395055,-0.005252227,-0.23520495,0.003837164,0.08932454,0.17060153,-0.046090357,-0.02998432,-0.083857015,0.002241422,0.080856554,0.02334252,-0.0932562,0.042008534,0.063701764,-0.2766831,0.06934012,0.043466806,0.09701498,-0.18778963,0.09632427,-0.03768533,0.041547902,0.058349494,0.08748399,-0.10433492,0.1837878,0.0092151025,0.097126074,-0.19945131,0.16285469,0.06978362,0.0793702,0.11098042,0.120347634,0.22752656,0.078387536,0.08658894,-0.014165684,-0.23848237,0.07984029,-0.03723875,-0.027157133,-0.13974595,0.045433197,-0.14207347,-0.03988312,0.051588695,0.14034799,0.07916058,0.031384677,0.23890951,0.010464757,-0.0040402845,0.040938314,0.32509634,0.11589712,0.16089645,-0.2980376,0.09691206,0.07695608
donations,-0.0053607416,0.008514034,0.0037132192,0.0042932592,-0.005323614,0.0045292173,-0.0030074643,0.009612237,0.0037806202,-0.0052876985,-0.009889361,-0.009710518,0.009682799,-0.0078749135,-0.0051358296,-0.006452656,0.0010940885,0.009783991,0.005601412,0.0071805906,-0.0044898894,-0.007678956,-0.00016944051,-0.0041499985,-0.0073806224,0.00846899,-0.0038881314,-0.00804646,0.0014058506,0.009560914,0.0089969905,0.006514517,0.009035837,-0.009346385,-0.0027225304,-0.0026431633,-0.0024615752,0.0057430496,0.0034733736,-0.0030903958,0.0060496423,0.00833044,0.002235353,0.009909701,-0.005187873,-0.005614815,-0.0016706359,-0.00044130444,0.009644462,-0.0078489315,0.0030392194,-0.009359331,-0.0010747743,0.007630042,-0.0020693433,0.009864415,-0.00031844497,0.00037702083,-0.007893697,-0.001925807,-0.0075989272,0.008409474,-0.00605157,0.0008477688,-0.0086637875,-0.0009016645,-0.005743257,-0.0015740263,-0.007687204,-0.008977571,-0.0096104145,-0.009332594,-0.005405692,-0.0034866368,-0.006105367,0.0025278055,-0.004587344,0.008311673,-0.009877436,0.007889295,-0.0030180835,-0.009999773,-0.0064349486,0.003937476,-0.00028584123,-0.0061930213,0.007394551,0.0060883653,0.004752667,0.0048417663,0.004379469,-0.0056812074,-0.009379097,0.0028779078,9.4593765e-05,0.004423876,-0.009125535,-0.00756153,-0.009502449,0.00878511
speak,-0.14400053,0.0054842136,-0.04846645,-0.0057905866,-0.031566054,-0.2550368,0.20212969,0.3560287,-0.29694584,-0.0871794,-0.03843678,-0.3833401,-0.011958332,-0.026103456,0.050306562,-0.14435324,0.21958923,-0.14938779,-0.040862165,-0.3984964,0.17926994,0.12802157,0.34607,-0.11217419,-0.13515635,-0.009755084,-0.18546356,0.09233272,-0.11123233,-0.10968778,0.32509652,-0.021129329,0.17779635,-0.121610396,0.0048749293,0.28633273,0.16305476,-0.26207232,-0.3182658,-0.27850148,-0.005562523,-0.29625717,0.008347573,0.103729226,0.22818471,-0.052305706,-0.028806442,-0.10517234,0.0062015313,0.088095576,0.024436023,-0.115277275,0.04885362,0.08151943,-0.33759314,0.079829946,0.0442305,0.13872024,-0.23377565,0.100586124,-0.050368402,0.043242402,0.06312249,0.10525283,-0.13674214,0.22001874,0.02291055,0.11285781,-0.23195763,0.21061426,0.071334735,0.10100792,0.1480684,0.14153865,0.28363562,0.09272539,0.088456094,-0.006937368,-0.28255093,0.10186803,-0.02708952,-0.039278813,-0.16860582,0.052719105,-0.1652225,-0.04581412,0.0663313,0.15691708,0.10719759,0.03037755,0.303033,0.00017680488,-0.021880768,0.040947914,0.4003079,0.15018936,0.18604694,-0.35323006,0.116698086,0.09035475
idea,-0.12312489,0.0034193958,-0.044158377,-0.017725248,-0.039295297,-0.21567678,0.17521134,0.31135684,-0.25447863,-0.06296502,-0.0426582,-0.34066665,-0.0076854276,-0.021859903,0.04699234,-0.1219487,0.19017108,-0.13418722,-0.034840062,-0.35206905,0.15880784,0.10076129,0.29984984,-0.08832256,-0.11001696,-0.019823818,-0.17736886,0.07447058,-0.084635995,-0.08497639,0.27782074,-0.012084429,0.16560888,-0.117346495,-0.006262446,0.25402045,0.1496758,-0.23677999,-0.2674079,-0.26177412,-0.018984905,-0.2686154,0.0010632417,0.08751506,0.18161678,-0.050969213,-0.031402256,-0.08531096,-0.0055744317,0.08084693,0.02077969,-0.11704207,0.054748725,0.06102775,-0.28839368,0.07831882,0.05302441,0.108033076,-0.21209416,0.08750242,-0.055002842,0.051110774,0.050889622,0.107223004,-0.12886038,0.20505168,0.02392126,0.091762275,-0.2058485,0.18778306,0.06571495,0.09296034,0.11794468,0.12728228,0.23887266,0.09165509,0.079422906,-0.0045772423,-0.24293238,0.07449938,-0.035546914,-0.036389288,-0.14396282,0.05966496,-0.13975428,-0.038035203,0.049463652,0.14075507,0.09039743,0.02732946,0.2636489,0.008401344,-0.0054788957,0.029808264,0.3668675,0.12916894,0.17873305,-0.31809112,0.10590889,0.07604723
beginning,-0.115178786,0.010313196,-0.03157908,-0.006021563,-0.026021656,-0.20614752,0.17706205,0.30010757,-0.22705498,-0.07770101,-0.035971634,-0.31460798,0.0011343104,-0.013375169,0.037771232,-0.116051346,0.18662012,-0.1247036,-0.02061697,-0.3216767,0.14104675,0.09183676,0.2812613,-0.08945276,-0.10751353,-0.005612408,-0.16554758,0.07163063,-0.09319864,-0.077197924,0.26204762,-0.014411679,0.15780197,-0.10292229,-0.0052614138,0.23682866,0.12915567,-0.2142291,-0.25184113,-0.22397892,-0.013393713,-0.24502043,-0.0034451475,0.08362308,0.17532733,-0.03710907,-0.029370695,-0.081388906,0.002786894,0.081434436,0.011682274,-0.10080726,0.050250195,0.06026762,-0.28173596,0.05941341,0.03994336,0.11165207,-0.19624394,0.09226061,-0.045452137,0.032444164,0.05448555,0.10134977,-0.109976895,0.17776622,0.025050022,0.091964304,-0.19527541,0.17104304,0.067016415,0.07557643,0.11941832,0.10693811,0.222613,0.08485397,0.07777081,-0.01665018,-0.22670747,0.08260527,-0.02775705,-0.019571295,-0.13301128,0.041748516,-0.14300749,-0.043448597,0.05857751,0.13257973,0.08657211,0.028673846,0.24409787,-0.0017267189,-0.012271637,0.024589779,0.3365286,0.12706345,0.16543403,-0.29255694,0.10136936,0.060121357
